"name","type","id","messages__id","messages__type","messages__date","messages__actor","messages__actor_id","messages__action","messages__title","messages__text","messages__members__-","messages__from","messages__from_id","messages__text__type","messages__text__text","messages__reply_to_message_id","messages__photo","messages__width","messages__height","messages__file","messages__mime_type","messages__edited","messages__forwarded_from","messages__message_id","messages__text__href","messages__thumbnail","messages__text__user_id","messages__media_type","messages__sticker_emoji","messages__duration_seconds","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen"
"","","","","","","","","","","","","","","bold","Латушка: «Сёння ніхто не мае права заставацца ў баку»\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","\nПавал Латушка запісаў зварот да дэпутатаў і беларусаў. \n\nПавал, заявіў, што дэпутаты ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","ня маюць права бяздзейнічаць, інакш людзі распачынаюць працэдуру іх адклікання","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",".\n\n","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","italic","Спасылка на арыгінал: https://youtu.be/-Ygi5dR66EA","","","","","","","","","","","","","","","","","","","","",""
"","","","716","service","2020-08-25T17:22:25","Fedor Belvedere","4804913564","invite_members","","","Fedor Belvedere","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","717","service","2020-08-25T17:23:49","Olga","5050909992","invite_members","","","Olga","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","718","service","2020-08-25T17:23:52","aleksandra","4829975837","invite_members","","","aleksandra","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","719","service","2020-08-25T17:24:57","Dari","4341555463","invite_members","","","Dari","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","720","service","2020-08-25T17:25:13","Vasya","4435424638","invite_members","","","Vasya","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","721","service","2020-08-25T17:25:19","Natallia","4751581243","invite_members","","","Natallia","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","722","service","2020-08-25T17:26:15","Nik","5088399508","invite_members","","","Nik","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","723","service","2020-08-25T17:27:13","Игорь","4752796366","invite_members","","","Игорь","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","724","service","2020-08-25T17:27:41","Культурная","5282732917","invite_members","","","Культурная","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","725","service","2020-08-25T17:27:52","Ola_U","4814381495","invite_members","","","Ola_U","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","726","service","2020-08-25T17:28:00","Anastasiya","5420209431","invite_members","","","Anastasiya","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","727","service","2020-08-25T17:29:12","З Л","5091292678","invite_members","","","З Л","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","728","service","2020-08-25T17:31:26","Dmitry","5202102797","invite_members","","","Dmitry","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","729","service","2020-08-25T17:32:35","Natallia","4680412068","invite_members","","","Natallia","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","730","service","2020-08-25T17:33:10","Astramar Марина","4721402553","invite_members","","","Astramar Марина","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","731","service","2020-08-25T17:33:14","Александра Амбражейчик","4642603955","invite_members","","","Александра Амбражейчик","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","732","service","2020-08-25T17:34:00","Polina","4489074577","invite_members","","","Polina","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","733","message","2020-08-25T17:35:58","","","","","Добрый вечер!  Лучше проверять наверное.  Самый простой способ нас завернуть,  ну как бы сделала я например.  Послать людей с заполнении листами с ошибками или людей дающий не очень верные данные.  И потом  снова элегантно завернуть как с подписями за кондидатов,  типа ооо у вас тут уже 15 проц точно неправильные -  считаем все неправильным.  Тут даже 300 подписей вместо 150 может не спасти.","","Anastasiya","5420209431","","","548","","","","","","","","","","","","","","","","","","","",""
"","","","734","message","2020-08-25T17:37:55","","","","","Я сама прописана на Якубовского,  Но живу на Победителей.  Могу активно участвовать только с сентября.  Но пока судя по количеству и так все супер.  Т-т-т.","","Anastasiya","5420209431","","","","","","","","","2020-08-25T17:38:15","","","","","","","","","","","","","",""
"","","","735","service","2020-08-25T17:41:32","Ku","4851615653","invite_members","","","Ku","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","736","service","2020-08-25T17:42:23","таня","5413175717","invite_members","","","таня","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","737","service","2020-08-25T17:45:11","Sych","5623452798","invite_members","","","Sych","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","738","service","2020-08-25T17:50:25","M L","4741636352","invite_members","","","M L","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","739","service","2020-08-25T17:51:38","Jackson","4434130448","invite_members","","","Jackson","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","740","service","2020-08-25T18:02:22","Kse","4759254606","invite_members","","","Kse","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","741","service","2020-08-25T18:08:18","у кеd ,","5676655324","invite_members","","","у кеd ,","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","742","service","2020-08-25T18:10:52","Alexander S","5178228398","invite_members","","","Alexander S","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","743","service","2020-08-25T18:14:12","Sunshine","5318065561","invite_members","","","Sunshine","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","744","service","2020-08-25T18:15:07","Lighty","5141519274","invite_members","","","Lighty","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","745","service","2020-08-25T18:15:28","Igor Q","4988956587","invite_members","","","Igor Q","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","747","message","2020-08-25T18:20:29","","","","","Я тоже в выборах не участвовала, но подписать готова, живу на Якубовского, подойду завтра к сш 159","","Lighty","5141519274","","","","","","","","","","","","","","","","","","","","","","",""
